covariate_set,group,time,att,se,att_csdid,se_csdid,att_difference_diffdiff_minus_csdid
none,2004,2006,330.67611530335796,341.8125909286397,330.6761,337.6265,1.530335794086568e-05
none,2004,2007,-437.70627028222236,353.0128031107528,-437.7063,348.6982,2.9717777636051323e-05
none,2004,2008,-196.68470367096427,496.9163325194271,-196.6847,490.8324,-3.6709642756704852e-06
none,2004,2009,217.65879468915188,414.69894019319145,217.6588,409.6192,-5.310848138151414e-06
none,2004,2010,-271.94630212850825,292.8682212807569,-271.9463,289.2861,-2.1285082425492874e-06
none,2004,2011,196.17290133970494,363.96298279312066,196.1729,359.5076,1.3397049372088077e-06
none,2004,2012,833.4532787140276,601.0100972086694,833.4533,593.6421,-2.128597236605856e-05
none,2004,2013,-395.83161576001294,207.69813141616132,-395.8316,205.1694,-1.5760012956889113e-05
none,2004,2014,894.1391212216954,1153.0590273635123,894.1391,1138.9162,2.1221695419626485e-05
none,2004,2015,-409.4352973115389,269.7690944871923,-409.4353,266.473,2.6884611088462407e-06
none,2004,2016,-872.7997839795789,482.2011101803761,-872.7998,476.3018,1.6020421071516466e-05
none,2004,2017,-1065.613006052315,768.3485320427422,-1065.613,758.9361,-6.052315029592137e-06
none,2004,2018,-1170.7135953532168,225.91607044405006,-1170.7136,223.1855,4.646783281714306e-06
none,2004,2019,-211.31410375348503,894.9363339859116,-211.3141,883.9641,-3.753485032120807e-06
none,2004,2020,-1709.196775180883,250.95024648132514,-1709.1968,247.9129,2.48191170157952e-05
none,2004,2021,-1137.1567927292504,281.1751724489533,-1137.1568,277.7501,7.270749620147399e-06
none,2004,2022,-1041.1560729918094,264.55785099966374,-1041.1561,261.3355,2.7008190500055207e-05
none,2004,2023,-482.39231577962573,332.4347173720225,-482.3923,328.3694,-1.5779625755385496e-05
none,2004,2024,-709.6500836229729,209.692392765969,-709.6501,207.1429,1.637702700918453e-05
none,2004,2025,-409.0842725900935,407.90414295330066,-409.0843,402.9115,2.7409906465436507e-05
none,2005,2002,430.39207800164957,234.9845223889076,430.3921,234.879,-2.1998350462126837e-05
none,2005,2003,15.31733369620406,261.67844611067846,15.3173,261.5607,3.3696204059907586e-05
none,2005,2004,-707.9764561691253,129.17959822249944,-707.9765,129.1223,4.3830874687955657e-05
none,2005,2005,728.730486414727,167.45866630987,728.7305,167.3839,-1.358527299544221e-05
none,2005,2006,666.9067407195721,150.40353100817555,666.9067,150.3366,4.071957209816901e-05
none,2005,2007,-61.569240664231515,128.5847752265445,-61.5692,128.5286,-4.066423151272147e-05
none,2005,2008,-307.33318153556263,116.34839581383154,-307.3332,116.2983,1.8464437346210616e-05
none,2005,2009,228.9056016966099,117.52079760707997,228.9056,117.4693,1.696609899681789e-06
none,2005,2010,417.4224069901341,117.23280707793053,417.4224,117.1814,6.990134124862379e-06
none,2005,2011,234.84240708315917,112.95466617742744,234.8424,112.9055,7.083159175635956e-06
none,2005,2012,469.6424344261468,132.995049275426,469.6424,132.9365,3.4426146783061995e-05
none,2005,2013,69.67450977624037,114.14968242503822,69.6745,114.1001,9.776240375458656e-06
none,2005,2014,5.966831789885447,220.72940488342124,5.9668,220.6308,3.1789885446720234e-05
none,2005,2015,62.43714698761153,122.96919942531616,62.4371,122.9154,4.6987611526105866e-05
none,2005,2016,-489.95135276145055,141.5970180595785,-489.9514,141.5357,4.7238549427675025e-05
none,2005,2017,-1112.1860898418465,293.8117792493912,-1112.1861,293.6806,1.0158153372685774e-05
none,2005,2018,-647.5193366654361,152.14102845905435,-647.5193,152.075,-3.6665436027760734e-05
none,2005,2019,-716.008237164902,114.29593284726485,-716.0082,114.2473,-3.716490198257816e-05
none,2005,2020,-1093.0047744738358,137.72861646099338,-1093.0048,137.6697,2.5526164108669036e-05
none,2005,2021,-525.6558290831217,137.65661785420187,-525.6558,137.5968,-2.9083121717121685e-05
none,2005,2022,-613.7251995436084,111.67962255708964,-613.7252,111.6319,4.5639160362043185e-07
none,2005,2023,-119.50127876203072,118.37596534955608,-119.5013,118.3245,2.1237969278331548e-05
none,2005,2024,-23.15196737658144,127.81879522652254,-23.152,127.763,3.2623418562138795e-05
none,2005,2025,51.617930188754684,125.2231195325265,51.6179,125.1686,3.0188754685411823e-05
none,2006,2002,-553.8514430462926,446.82695223822026,-553.8514,446.5388,-4.304629260332149e-05
none,2006,2003,-981.8854347395331,427.102092500321,-981.8854,426.8266,-3.473953313459788e-05
none,2006,2004,1071.6037897548608,442.56133715703413,1071.6038,442.2759,-1.024513926495274e-05
none,2006,2005,-596.9761860440076,423.9373932853914,-596.9762,423.6641,1.3955992358205549e-05
none,2006,2006,290.73948062468787,413.33512832204684,290.7395,413.0685,-1.9375312149350066e-05
none,2006,2007,-483.97284901233866,381.6352307746141,-483.9728,381.3895,-4.901233864984533e-05
none,2006,2008,-815.6432700523271,487.32345304774157,-815.6433,487.0094,2.9947672828711802e-05
